rowId,modelId,category,brand,modelFamily,identityTier,verifiedProductCodes,symptomId,supported,capability,repairPackId,troubleshootingEvidence,supportMissingReason,purchaseReady,exactPart,purchaseMissingReason
"whirlpool-wfw6620hw__will-not-spin","whirlpool-wfw6620hw","washer","Whirlpool","WFW6620HW","family-only","[]","will-not-spin","true","guided-checks","whirlpool-wfw6620hw::will-not-spin","[{""id"":""whirlpool-washer-front-spin"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool front-load washer spin checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Laundry/Washers/Front_Load_Washers/Not_Starting_or_Not_Operating/Not_Spinning/Not_Spinning_-_Front_Load_Washer"",""appliesTo"":""Whirlpool front-load washers; cycle, load, suds, drain, and closure observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wfw6620hw__is-leaking","whirlpool-wfw6620hw","washer","Whirlpool","WFW6620HW","family-only","[]","is-leaking","true","guided-checks","whirlpool-wfw6620hw::is-leaking","[{""id"":""whirlpool-washer-front-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool front-load washer leak checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Laundry/Washers/Front_Load_Washers/Leaking/Leaking_from_Underneath_or_Bottom_-_Front_Load_Washer"",""appliesTo"":""Whirlpool front-load washers; visible front boundary and external hose checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw5630hw__will-not-drain","maytag-mhw5630hw","washer","Maytag","MHW5630HW","family-only","[]","will-not-drain","true","guided-checks","maytag-mhw5630hw::will-not-drain","[{""id"":""maytag-no-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag front-load washer not draining"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Cycle_Concerns/Not_Draining/Not_Draining_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-27""},{""id"":""maytag-filter"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag front-load pump-filter cleaning"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Cleaning_and_Care/Cleaning_the_Pump_Filter_-_Front_Load_Washer"",""appliesTo"":""Models whose owner manual confirms filter access"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"maytag-mhw5630hw__door-will-not-close","maytag-mhw5630hw","washer","Maytag","MHW5630HW","family-only","[]","door-will-not-close","true","guided-checks","maytag-mhw5630hw::door-will-not-close","[{""id"":""maytag-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag front-load washer door will not lock"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Door_Issues/Door_Will_Not_Lock_or_Unlock_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw5630hw__will-not-start","maytag-mhw5630hw","washer","Maytag","MHW5630HW","family-only","[]","will-not-start","true","guided-checks","maytag-mhw5630hw::will-not-start","[{""id"":""washer-maytag-front-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag Washer will not start owner guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Not_Starting_or_Not_Operating/Not_Starting_or_Not_Operating/Not_Starting_or_Not_Operating_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw5630hw__will-not-spin","maytag-mhw5630hw","washer","Maytag","MHW5630HW","family-only","[]","will-not-spin","true","guided-checks","maytag-mhw5630hw::will-not-spin","[{""id"":""washer-maytag-front-spin"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag Washer will not spin owner guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Not_Starting_or_Not_Operating/Not_Spinning/Not_Spinning_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw5630hw__is-leaking","maytag-mhw5630hw","washer","Maytag","MHW5630HW","family-only","[]","is-leaking","true","guided-checks","maytag-mhw5630hw::is-leaking","[{""id"":""washer-maytag-front-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag Washer is leaking owner guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Leaking/Leaking_from_Underneath_or_Bottom_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw6630hw__will-not-drain","maytag-mhw6630hw","washer","Maytag","MHW6630HW","family-only","[]","will-not-drain","true","guided-checks","maytag-mhw6630hw::will-not-drain","[{""id"":""maytag-no-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag front-load washer not draining"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Cycle_Concerns/Not_Draining/Not_Draining_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-27""},{""id"":""maytag-filter"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag front-load pump-filter cleaning"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Cleaning_and_Care/Cleaning_the_Pump_Filter_-_Front_Load_Washer"",""appliesTo"":""Models whose owner manual confirms filter access"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"maytag-mhw6630hw__door-will-not-close","maytag-mhw6630hw","washer","Maytag","MHW6630HW","family-only","[]","door-will-not-close","true","guided-checks","maytag-mhw6630hw::door-will-not-close","[{""id"":""maytag-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag front-load washer door will not lock"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Door_Issues/Door_Will_Not_Lock_or_Unlock_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw6630hw__will-not-start","maytag-mhw6630hw","washer","Maytag","MHW6630HW","family-only","[]","will-not-start","true","guided-checks","maytag-mhw6630hw::will-not-start","[{""id"":""washer-maytag-front-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag Washer will not start owner guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Not_Starting_or_Not_Operating/Not_Starting_or_Not_Operating/Not_Starting_or_Not_Operating_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw6630hw__will-not-spin","maytag-mhw6630hw","washer","Maytag","MHW6630HW","family-only","[]","will-not-spin","true","guided-checks","maytag-mhw6630hw::will-not-spin","[{""id"":""washer-maytag-front-spin"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag Washer will not spin owner guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Not_Starting_or_Not_Operating/Not_Spinning/Not_Spinning_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mhw6630hw__is-leaking","maytag-mhw6630hw","washer","Maytag","MHW6630HW","family-only","[]","is-leaking","true","guided-checks","maytag-mhw6630hw::is-leaking","[{""id"":""washer-maytag-front-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag Washer is leaking owner guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Laundry/Washers/Front_Load_Washers/Leaking/Leaking_from_Underneath_or_Bottom_-_Front_Load_Washer"",""appliesTo"":""Maytag front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7537at__will-not-drain","electrolux-elfw7537at","washer","Electrolux","ELFW7537AT","family-only","[]","will-not-drain","true","guided-checks","electrolux-elfw7537at::will-not-drain","[{""id"":""electrolux-e21"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E21 long pump-out guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820072-laundry-front-loading-washer-displaying-error-code-e21-long-pump-out-time-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"electrolux-elfw7537at__door-will-not-close","electrolux-elfw7537at","washer","Electrolux","ELFW7537AT","family-only","[]","door-will-not-close","true","guided-checks","electrolux-elfw7537at::door-will-not-close","[{""id"":""electrolux-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E41 washer door-open guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820509-laundry-front-loading-washer-displaying-error-code-e41-door-is-open-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7537at__will-not-start","electrolux-elfw7537at","washer","Electrolux","ELFW7537AT","family-only","[]","will-not-start","true","guided-checks","electrolux-elfw7537at::will-not-start","[{""id"":""washer-electrolux-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not start owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853594-how-to-fix-your-front-load-washer-not-starting"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7537at__will-not-spin","electrolux-elfw7537at","washer","Electrolux","ELFW7537AT","family-only","[]","will-not-spin","true","guided-checks","electrolux-elfw7537at::will-not-spin","[{""id"":""washer-electrolux-spin-manual-7437-7738"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not spin owner guidance"",""publisher"":""Electrolux"",""url"":""https://frigidaire.bynder.com/m/673fe45bbf48d90f/original/A20448609-en-pdf.pdf"",""appliesTo"":""ELFW7437AW, ELFW7537AT, ELFW7637AT and ELFW7738AA; each exact Electrolux model page links this Complete Owner's Guide"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7537at__is-leaking","electrolux-elfw7537at","washer","Electrolux","ELFW7537AT","family-only","[]","is-leaking","true","guided-checks","electrolux-elfw7537at::is-leaking","[{""id"":""washer-electrolux-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer is leaking owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1831358-laundry-front-loading-washer-is-leaking-water-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7637at__will-not-drain","electrolux-elfw7637at","washer","Electrolux","ELFW7637AT","family-only","[]","will-not-drain","true","guided-checks","electrolux-elfw7637at::will-not-drain","[{""id"":""electrolux-e21"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E21 long pump-out guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820072-laundry-front-loading-washer-displaying-error-code-e21-long-pump-out-time-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"electrolux-elfw7637at__door-will-not-close","electrolux-elfw7637at","washer","Electrolux","ELFW7637AT","family-only","[]","door-will-not-close","true","guided-checks","electrolux-elfw7637at::door-will-not-close","[{""id"":""electrolux-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E41 washer door-open guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820509-laundry-front-loading-washer-displaying-error-code-e41-door-is-open-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7637at__will-not-start","electrolux-elfw7637at","washer","Electrolux","ELFW7637AT","family-only","[]","will-not-start","true","guided-checks","electrolux-elfw7637at::will-not-start","[{""id"":""washer-electrolux-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not start owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853594-how-to-fix-your-front-load-washer-not-starting"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7637at__will-not-spin","electrolux-elfw7637at","washer","Electrolux","ELFW7637AT","family-only","[]","will-not-spin","true","guided-checks","electrolux-elfw7637at::will-not-spin","[{""id"":""washer-electrolux-spin-manual-7437-7738"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not spin owner guidance"",""publisher"":""Electrolux"",""url"":""https://frigidaire.bynder.com/m/673fe45bbf48d90f/original/A20448609-en-pdf.pdf"",""appliesTo"":""ELFW7437AW, ELFW7537AT, ELFW7637AT and ELFW7738AA; each exact Electrolux model page links this Complete Owner's Guide"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
